id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,area
20998662,MUSIC CITY BUNGALOW 3 MIN TO DOWNTOWN,17246156,Matthew And Sherne,,District 6,36.16886309,-86.75916571,Entire home/apt,149,2,1,5/28/2018,0.64,2,8,Nashville
21006188,Heart of The Nations 3BR/2BA,31158586,Ben,,District 20,36.15641923,-86.8506544,Entire home/apt,200,2,10,6/3/2018,1.05,3,155,Nashville
21007703,LOCATION!! Historic Loft 1 Block to Broadway! 405,103365676,Amanda,,District 19,36.1635872,-86.77738181,Entire home/apt,115,1,43,7/7/2018,4.56,30,345,Nashville
21007930,Relax+Recharge @ Stunning 2 acre Eastland Estate!,6675690,Isabeau And Shaun,,District 6,36.18135414,-86.71845794,Entire home/apt,500,3,14,6/24/2018,1.67,34,350,Nashville
21009814,"Sun-Drenched Loft Apartment, 3 mi. from Broadway",94194379,Cody,,District 25,36.10998684,-86.78987001,Entire home/apt,115,2,35,7/1/2018,3.86,1,86,Nashville
21009983,PRIVATE GUESTHOUSE 12South/BluebirdCafe/Vanderbilt,116294524,Stephenie & Michael,,District 25,36.11642681,-86.80465828,Entire home/apt,145,1,15,6/10/2018,1.77,3,352,Nashville
21010685,Stunning Entertainment Home North Nashville,24007959,Jonny,,District 3,36.31819299,-86.76137479,Entire home/apt,179,2,6,6/24/2018,0.65,7,302,Nashville
21011411,Last Minute Special Pricing! Close to DT!!,79065294,Jasmine,,District 21,36.16517256,-86.811823,Entire home/apt,110,1,47,7/1/2018,4.86,2,227,Nashville
21014366,High End Minimalist Nashville Living 2!,61840532,Music City,,District 18,36.14647791,-86.80810505,Entire home/apt,105,1,29,6/22/2018,3.07,3,287,Nashville
21020344,M&J's Place: a new downtown home with rooftop deck,151374571,Michael,,District 19,36.18146679,-86.79790905,Entire home/apt,539,2,14,7/8/2018,1.51,1,236,Nashville
21022772,Andrews wolf lodge,98039295,Andrew,,District 4,36.04441109,-86.72212944,Shared room,56,1,0,,,2,0,Nashville
21025101,Luxurious East Nashville Getaway,40793070,Christina,,District 6,36.17273701,-86.74923115,Entire home/apt,239,3,3,3/11/2018,0.62,5,150,Nashville
21025207,Your home far away from home,36162398,Ina,,District 4,36.03818264,-86.72652176,Private room,45,1,17,7/7/2018,1.74,1,364,Nashville
21036897,Boutique #2,68391527,Adam,,District 6,36.17015847,-86.76978241,Private room,125,1,0,,,1,0,Nashville
21037472,4BR/3.5BA Luxury 5 star home in downtown Nashville,127541576,Austin,,District 17,36.13667925,-86.78993718,Entire home/apt,250,2,10,6/17/2018,1.11,3,313,Nashville
21037991,Upscale Spot on Music Row,106505883,TurnKey,,District 19,36.1501539,-86.79101955,Entire home/apt,124,2,2,4/15/2018,0.23,110,0,Nashville
21038042,"Cute&Comfy 2nd Ave! Walk 2 HonkyTonks, Ascend, MCC",30995912,Jessica Joy,,District 19,36.15639425,-86.77096076,Entire home/apt,189,1,61,7/5/2018,6.25,5,293,Nashville
21040415,Basic Place: 3 Min to Downtown Women/Couples,40723638,C Ellese,,District 17,36.14283107,-86.787025,Private room,45,1,23,5/21/2018,2.44,1,167,Nashville
21041027,Big and Spacious House in Trendy East Nashville,151555161,Sky Share,,District 6,36.1716055,-86.75546371,Entire home/apt,323,1,28,6/27/2018,3.02,3,346,Nashville
21045367,"Mid-Century charm w/ private bath,modern amenities",93679505,Pedro,,District 2,36.21210714,-86.79987037,Private room,90,2,57,7/7/2018,7.74,1,161,Nashville
21055342,Music Row Vacations,83475309,Troy,,District 17,36.13997146,-86.79543583,Entire home/apt,450,3,10,6/25/2018,1.34,8,170,Nashville
21055740,Cozy Simple Bedroom on Charlotte Pike,105967357,Omar,,District 20,36.14498779,-86.87147362,Private room,35,2,32,7/11/2018,3.32,1,9,Nashville
21067873,"Patterson Knob apartment, 10 miles from Nashville",148785524,Elaine,,District 4,36.02824005,-86.71874814,Entire home/apt,89,2,14,6/20/2018,1.58,1,88,Nashville
21068852,The Westhaven House,151824729,Deborah,,District 35,36.03716783,-86.9716141,Private room,75,1,17,7/1/2018,1.82,2,44,Nashville
21075745,Old Charm,53517885,Sarah,,District 19,36.17091791,-86.8029174,Private room,45,1,44,6/30/2018,4.91,3,62,Nashville
21076644,Artist-Owned Loft Apartment 5 Mins from Downtown!,80602532,Lottie,,District 17,36.13720187,-86.76553394,Entire home/apt,118,1,20,7/5/2018,4.69,3,147,Nashville
21080889,"2017 build, CLEAN, 3.5 miles from Broadway",30102228,Kasey,,District 2,36.18970199,-86.81033714,Entire home/apt,300,1,14,6/3/2018,1.47,3,30,Nashville
21081284,Secret Hide Away!( In the heart of Nashville),151961224,Susan Jesus,,District 6,36.1650416,-86.75206179,Entire home/apt,200,1,28,7/8/2018,2.94,1,350,Nashville
21093321,New Downtown Nashville w/Rooftop! Summer Rates!,71301768,John,,District 24,36.15005371,-86.82508268,Entire home/apt,549,2,2,5/6/2018,0.34,9,365,Nashville
21096584,Brand New House on 12 South,34569620,Jake,,District 17,36.1318115,-86.78743521,Private room,67,2,22,5/4/2018,2.31,5,0,Nashville
21105175,"3.5 miles from DOWNTOWN, clean & comfy",30102228,Kasey,,District 2,36.19149907,-86.81074956,Private room,125,1,63,7/12/2018,6.59,3,38,Nashville
21109612,Cottage in the City,101553583,Sally,,District 17,36.14561555,-86.7600882,Entire home/apt,199,2,33,7/1/2018,3.84,1,143,Nashville
21110847,The Westhaven House B2,151824729,Deborah,,District 35,36.03642797,-86.97115561,Private room,95,2,1,10/8/2017,0.11,2,171,Nashville
21112231,Private bed & bath near to airport,68595654,Letty,,District 28,36.07935594,-86.65835085,Private room,42,2,32,6/28/2018,3.34,2,88,Nashville
21112281,LOCATION LOCATION LOCATION!!! Music Row Apartment,132689786,Haley,,District 19,36.14633603,-86.79170659,Entire home/apt,100,2,26,6/26/2018,2.87,28,132,Nashville
21112448,Apt located ON MUSIC ROW,132689786,Haley,,District 19,36.1457406,-86.79201954,Entire home/apt,115,1,37,6/21/2018,4.04,28,77,Nashville
21114988,Artist-Owned Studio + Loft 5 Mins from Downtown!,80602532,Lottie,,District 17,36.13657295,-86.76379192,Entire home/apt,167,1,0,,,3,127,Nashville
21121707,Tennessee Condo at Dwell...1 mile from Music Row,31549142,Brandon,,District 17,36.14455284,-86.76327576,Entire home/apt,99,2,51,7/8/2018,5.48,15,248,Nashville
21128427,Panoramic Views ??? Downtown Nashville ??? 3 Stories,101426897,Host Extraordinaires,,District 19,36.14420909,-86.78972397,Entire home/apt,249,2,36,7/8/2018,3.88,48,256,Nashville
21134195,BEST LOCATION DOWNTOWN! Modern Historic Loft! 308,103365676,Amanda,,District 19,36.16285901,-86.77753499,Entire home/apt,95,1,57,7/8/2018,5.94,30,308,Nashville
21135859,??? Trendy Designer Getaway ??? Close to Downtown!,34526652,Adrian,,District 2,36.1868463,-86.81064206,Entire home/apt,485,1,29,6/24/2018,3.47,1,319,Nashville
21136105,Downtown- New Modern 3 bed home with rooftop deck!,21172448,Shannon,,District 17,36.1441961,-86.76414447,Entire home/apt,232,1,24,7/8/2018,2.76,2,296,Nashville
21137392,Located on Historic Music Row!!!,132689786,Haley,,District 19,36.14632564,-86.79291529,Entire home/apt,99,2,35,6/23/2018,5.07,28,247,Nashville
21139386,"2 Bedroom suite on Music Row- Belmont, Vanderbilt!",96454758,David And Mary Sue,,District 17,36.13888476,-86.7920236,Private room,150,1,29,6/25/2018,3.2,1,117,Nashville
21140384,Mins to Downtown ?????? Nashville Summer with a Pool!,24637373,Megan,,District 17,36.12744186,-86.77914141,Entire home/apt,79,1,41,7/2/2018,4.3,5,332,Nashville
21144669,Mans place,74073360,Mansour,,District 22,36.09849979,-86.92353781,Private room,53,1,10,5/4/2018,2.86,1,2,Nashville
21150935,Connected 12 South Bedrooms,92670344,Mike,,District 17,36.12400785,-86.78454346,Private room,185,2,0,,,3,168,Nashville
21151024,"Bird's Eye View: clean, close, cozy, comfy cottage",22309652,Heather,,District 24,36.14317965,-86.8304647,Entire home/apt,225,1,13,6/10/2018,1.65,1,0,Nashville
21151935,Heart of The Nations Suite 2,31158586,Ben,,District 20,36.15783893,-86.84973648,Private room,70,1,23,3/13/2018,2.49,3,0,Nashville
21152110,Heart of The Nations Suite 3,31158586,Ben,,District 20,36.1572807,-86.85031457,Private room,110,1,16,4/22/2018,1.67,3,0,Nashville
21152147,Brand-New 4BR w/ Rooftop Deck,106505883,TurnKey,,District 17,36.145361,-86.78346634,Entire home/apt,339,2,2,6/24/2018,0.36,110,301,Nashville
21152967,Enjoy Downtown Nashville! Walk Everywhere!,15707537,Bruce,,District 19,36.17051379,-86.78324776,Entire home/apt,390,2,18,6/25/2018,1.94,1,126,Nashville
21161277,Hello Bungalow!,9368255,Kristen,,District 24,36.14659694,-86.83634711,Entire home/apt,116,2,6,5/6/2018,1.62,1,0,Nashville
21163372,Minutes to Broadway / Midtown,50119881,Mark,,District 17,36.13645915,-86.76516092,Entire home/apt,166,2,32,7/1/2018,4.44,1,320,Nashville
21164562,Music City Townhouse 5mi to downtown,19707550,Julie,,District 16,36.10208415,-86.74123588,Entire home/apt,125,2,45,7/5/2018,5,4,10,Nashville
21170635,Your East Nash Home,34665648,Julia,,District 7,36.2052664,-86.7247249,Entire home/apt,129,31,2,3/17/2018,0.24,2,0,Nashville
21171616,"Awesome, Open, Comfortable Home near Five Points",14907259,Tom,,District 5,36.17965939,-86.75748167,Entire home/apt,345,3,3,4/16/2018,0.46,3,14,Nashville
21172484,Charming 2BR/1.5BA East Nashville Home by Domio,67834559,Domio,,District 6,36.19037754,-86.73348126,Entire home/apt,69,2,36,6/17/2018,3.83,30,150,Nashville
21177218,PLATINUM 2 miles from Downtown-12 Beds-Entire Home,150179600,Humberto,,District 2,36.18681556,-86.80370781,Entire home/apt,500,2,24,7/9/2018,2.65,1,324,Nashville
21187637,3BR w/ Rooftop Deck Near Downtown,106505883,TurnKey,,District 17,36.1386572,-86.78654749,Entire home/apt,141,2,2,7/8/2018,0.33,110,344,Nashville
21191242,Downtown Loft > Just 1 BLOCK TO BROADWAY!! 305,103365676,Amanda,,District 19,36.16397865,-86.77742734,Entire home/apt,115,1,33,7/1/2018,3.54,30,324,Nashville
21195828,Beautiful Nashville suite,80398084,Jeff,,District 15,36.22068272,-86.7040393,Entire home/apt,899,7,0,,,1,0,Nashville
21196671,3BR Gorgeous Victorian House,143521753,Reservations,,District 6,36.1778538,-86.74614828,Entire home/apt,138,2,7,3/30/2018,0.18,5,322,Nashville
21198178,"3BR Southern Style House, Great Locale",143521753,Reservations,,District 6,36.17785417,-86.74876395,Entire home/apt,138,2,14,6/25/2018,0.35,5,338,Nashville
21198321,"1820's Loft, Oozing With Charm, Steps From Broadway",143521753,Reservations,,District 19,36.16309785,-86.77736553,Entire home/apt,129,2,12,7/8/2018,0.31,5,124,Nashville
21198622,"Rare Find, 1820's Loft, Steps to Honky Tonks",143521753,Reservations,,District 19,36.16227609,-86.77717857,Entire home/apt,129,2,19,7/1/2018,0.5,5,107,Nashville
21198734,2BR Vintage 1930s Brick Cottage,143521753,Reservations,,District 8,36.2156492,-86.73236063,Entire home/apt,94,2,7,5/2/2018,0.17,5,343,Nashville
21200262,WALK to  Broadway  in 10 minutes,16672701,Pat,,District 19,36.15305783,-86.76353001,Entire home/apt,450,2,8,6/24/2018,2.16,1,243,Nashville
21201770,"Five Star! Spacious Home, Minutes to DT!",105480158,Jasmine,,District 17,36.1382016,-86.79134072,Entire home/apt,400,1,29,6/24/2018,3.15,12,335,Nashville
21202254,Luxurious Villa in the Heart of Nashville!,105480158,Jasmine,,District 17,36.13615656,-86.78978313,Entire home/apt,400,1,43,6/15/2018,4.78,12,346,Nashville
21203437,3BR/2BA Enchanting Nashville Cottage,143519492,Bo,,District 17,36.12407021,-86.78845905,Entire home/apt,139,2,6,3/31/2018,0.18,15,342,Nashville
21203441,4BR/3BA Music Row House B,143519492,Bo,,District 19,36.1483424,-86.78836656,Entire home/apt,175,2,14,6/17/2018,0.4,15,290,Nashville
21203446,4BR/3BA Music Row House A,143519492,Bo,,District 19,36.14768119,-86.79003988,Entire home/apt,175,2,19,6/15/2018,0.57,15,297,Nashville
21203449,Lavish Townhome near DT Nashville,143519492,Bo,,District 19,36.1460683,-86.78770229,Entire home/apt,173,2,6,5/21/2018,0.27,15,330,Nashville
21203461,Character & Charm in East Nashville,143519492,Bo,,District 6,36.18499595,-86.74312684,Entire home/apt,175,2,3,3/11/2018,0.11,15,325,Nashville
21203466,Stunning and Modern in 12South,143519492,Bo,,District 18,36.13364574,-86.79035052,Entire home/apt,173,2,4,6/24/2018,0.15,15,317,Nashville
21203485,Artful Luxury in East Nashville,143519492,Bo,,District 6,36.19064007,-86.73530028,Entire home/apt,139,2,4,5/20/2018,0.15,15,334,Nashville
21203486,Arts and Crafts Home with Nashville Style,143519492,Bo,,District 5,36.19879875,-86.75487168,Entire home/apt,140,2,3,11/13/2016,0.11,15,354,Nashville
21203489,A Nashville Rooftop to Call Yours,143519492,Bo,,District 19,36.14622467,-86.78751403,Entire home/apt,174,2,5,7/8/2018,0.24,15,314,Nashville
21203492,3BR/2.5 BA Nashville Contemporary,143519492,Bo,,District 17,36.12491916,-86.78380509,Entire home/apt,356,2,11,4/2/2018,0.3,15,343,Nashville
21203497,Ultra-Chic Nashville Townhouse,143519492,Bo,,District 21,36.14278494,-86.81462779,Entire home/apt,386,2,5,3/19/2018,0.18,15,0,Nashville
21203503,3BR Gated Nashville Townhouse,143519492,Bo,,District 11,36.21969107,-86.63364801,Entire home/apt,226,2,1,2/22/2016,0.03,15,353,Nashville
21203510,Warm & Charming Nashville Home,143519492,Bo,,District 13,36.12805777,-86.70254671,Entire home/apt,130,2,5,3/26/2018,0.18,15,325,Nashville
21204499,??? Chic Designer Getaway ??? 3.5 Miles to Downtown ???,11839024,Kendall,,District 2,36.19012105,-86.81020384,Entire home/apt,99,1,34,7/8/2018,4.08,1,146,Nashville
