id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7899839,Cozy room with two twin size beds in a house,41648343,Jie,,Lakeshore,37.81379814118367,-122.24594291839901,Private room,65,1,47,2018-07-14,1.39,7,153
7900742,Private bath for 3,41648343,Jie,,Grand Lake,37.815153495282345,-122.24603094465395,Private room,88,1,37,2018-06-22,1.18,7,142
7902933,"Master for 3, private entrance&bath",41648343,Jie,,Grand Lake,37.81516944159469,-122.2470270940015,Private room,88,1,65,2018-06-28,1.89,7,154
7916905,Huge Cozy Hideaway in Oakland Hills,22765337,Malila & Dinah,,Eastmont Hills,37.76898772903817,-122.1605383053272,Private room,70,14,3,2017-08-31,0.09,1,74
7921634,Amazing Downtown Oakland Apartment!,41772987,Charles,,San Pablo Gateway,37.8085332677063,-122.27198089045505,Entire home/apt,100,1,5,2015-09-04,0.14,1,0
7922145,Room in Friendly Coop  (w/Food!),5670299,Carlin,,Clinton,37.79661188469866,-122.2535990163302,Private room,59,1,0,,,1,0
7934718,Delightful Dwelling near Oakland - Piedmont Ave,21622240,Hans,,Piedmont Avenue,37.82637940702335,-122.2542485523179,Entire home/apt,125,1,79,2018-06-04,2.45,2,12
7938143,Craftsman Home with Sunny Backyard,33932143,Joanna,,Santa Fe,37.83920478393518,-122.27586739958832,Private room,55,1,4,2015-09-22,0.11,1,0
7939262,OAKLAND HILLS PRIVATE 1BR/Bath Close to WARRIORS,41869336,Cia,,Redwood Heights,37.79772097187862,-122.1931217828703,Private room,89,1,184,2018-05-03,5.32,3,67
7939540,Cozy Sanctuary,21111797,Mareni,,Lakewide,37.80396974779421,-122.26619300746793,Private room,49,3,9,2018-07-09,0.62,1,5
7949873,Warm and Welcoming Oakland home,3833950,Corinne,,Glenview,37.803756434255824,-122.22669077079424,Entire home/apt,140,7,1,2016-12-31,0.05,2,0
7958560,Fresh off the lake,432105,Elaine,,Cleveland Heights,37.80453295532386,-122.24945489352733,Entire home/apt,101,2,5,2016-08-10,0.16,1,0
7972559,Private Room in Oakland Hills,11843063,Abigail,,Millsmont,37.77951010296926,-122.17617021418694,Private room,72,2,20,2017-06-10,0.57,1,311
7986860,Large 2-Br Apartment in Grand-Lake,1320414,Liat,,Lakeshore,37.81687949154322,-122.24525321653113,Entire home/apt,119,6,0,,,1,0
8016950,Bright Apartment 1 Stop from San Francisco,32061758,Marissa,,Oak Center,37.80874701106998,-122.28427023036625,Entire home/apt,78,1,155,2018-07-10,9.06,1,242
8017310,Tranquil retreat in East Oakland CA,42334918,Mark,,Frick,37.773894629840115,-122.19033006522162,Private room,150,1,1,2015-09-03,0.03,1,365
8032672,1 bedroom + 1 bath w/kitchenette,19599632,Junaid,,Montclair,37.824800242876684,-122.21350314583759,Private room,250,1,0,,,1,0
8037244,"Oakland, walk to Lake Merritt",25182396,Michele,,Crocker Highland,37.81329231531297,-122.23053154766929,Entire home/apt,70,2,52,2018-05-31,1.50,2,267
8050957,Room Available Berkeley border,42517876,Jorge,,Bushrod,37.848922365477236,-122.26176453976889,Private room,75,7,0,,,1,0
8052919,Large private room and bath in private home,42528413,Diane,,Sheffield Village,37.73596977483065,-122.13541193261929,Private room,67,1,100,2018-06-30,2.87,1,272
8053384,Simple house in north Oakland,7552571,Martha,,Bushrod,37.84627224009048,-122.26826263996976,Entire home/apt,90,1,0,,,1,0
8053424,2 Bedroom Flat w/Huge Backyard,2134300,Eliah,,Bushrod,37.84664621560505,-122.26900804576499,Entire home/apt,189,4,3,2016-05-30,0.09,1,0
8053909,2 BDR/2 BA Cozy Modern Retreat,35481805,Jessica,,Grand Lake,37.821530614538794,-122.25160279597463,Entire home/apt,150,3,2,2017-11-26,0.10,1,0
8087754,Charming Spanish Style Duplex,39257526,John,,Ivy Hill,37.802079109391585,-122.24043835831444,Entire home/apt,75,3,3,2016-08-28,0.13,1,0
8090239,MonthlyRoommate/Travelling Nurses!,1516551,Lai,,Produce And Waterfront,37.79190163775933,-122.2685097494392,Private room,70,1,1,2017-03-21,0.06,4,336
8113317,Charming room in vintage bungalow,3434470,Ruth,,Longfellow,37.83370350377959,-122.27023848729567,Private room,65,5,32,2017-06-21,0.93,2,0
8119536,Suite room with 2 queen size bed,38978194,Kenny,,Durant Manor,37.739216758631734,-122.16404327038258,Private room,64,1,197,2018-06-30,5.67,5,35
8132158,Diamond District Single Unit,32398643,Emina,,School,37.7958516908969,-122.21289709428156,Entire home/apt,92,14,13,2017-09-15,0.46,1,79
8133617,Stunning views at Lake Merrit,24302431,Ebony,,Merritt,37.79654272312501,-122.25704479315665,Entire home/apt,150,2,2,2015-10-10,0.06,1,28
8147531,Private parlor bedroom in Uptown!,2349552,Dave,,San Pablo Gateway,37.810041220381436,-122.27505697186942,Private room,60,7,24,2018-07-01,0.69,3,42
8149088,White Bedroom,3973693,Faith,,Bushrod,37.847976121833014,-122.2637373480985,Private room,54,4,16,2018-06-01,0.46,5,299
8149518,Blue Bedroom,3973693,Faith,,Bushrod,37.84747852563921,-122.26298705524914,Private room,54,4,13,2018-03-08,0.39,5,301
8149763,Sunny Yellow Bedroom,3973693,Faith,,Bushrod,37.848292613782284,-122.2648992446218,Private room,54,3,13,2018-05-29,0.38,5,182
8153123,Private Room in Craftsman Cottage,19403271,Christopher,,Clawson,37.82373154498339,-122.28377791857,Private room,80,2,11,2018-06-14,0.32,1,77
8174279,Large Airy Loft near BART,16825971,Paul,,Prescott,37.8116117696058,-122.29398691218243,Entire home/apt,85,4,2,2016-09-07,0.09,1,0
8175061,Charming Lake Merritt Studio,43144917,Kimberly,,Merritt,37.797277636397894,-122.25589654924119,Entire home/apt,110,3,20,2016-11-03,0.57,1,0
8192494,"Private, comfortable room and bath",15546067,Dawn,,Lakeshore,37.81432647062066,-122.23939781375447,Private room,105,1,38,2018-07-15,1.11,1,351
8193716,Lake Merritt 1BR 2 Bart Stops to SF!,4256598,J,,Merritt,37.79872103048967,-122.25585600345728,Entire home/apt,80,30,31,2018-02-18,0.90,6,340
8194124,Sunny Craftsman with bike in North Oakland,2802062,Naomi,,Bushrod,37.842172991652255,-122.26610701556054,Private room,65,2,33,2018-05-27,0.98,1,58
8195381,Rockridge Garden Cottage,74015,Nanci,,Shafter,37.83648877515447,-122.25558939250263,Private room,75,2,71,2018-07-10,2.06,2,67
8213166,Quiet Sun Filled Studio,1370128,Terri,,Gaskill,37.83772506523731,-122.28134859304602,Entire home/apt,109,3,27,2018-03-14,0.78,1,243
8213527,Sunshine and succulents in Temescal,548584,Sarah,,Santa Fe,37.83699536038057,-122.27250305268213,Entire home/apt,69,4,3,2018-01-10,0.09,1,0
8224656,Stunning Private Guest House Retreat,2128594,Willis,,Skyline-Hillcrest Estates,37.79200177292369,-122.16254790387384,Entire home/apt,90,1,152,2018-06-17,4.49,1,311
8225497,Spacious sunny bedroom near BART,11639939,Chad,,Hoover-Foster,37.82165146960295,-122.27337684369729,Private room,80,1,14,2016-06-04,0.41,1,0
8271351,Large sunny home in trendy Temescal,268654,Annie,,Longfellow,37.83608798930045,-122.2720952735315,Entire home/apt,200,11,1,2016-01-07,0.03,1,0
8295055,Sunny Fresh Modern Beutiful Rockridge Condo,23903833,Sara,,Piedmont Avenue,37.832959156821126,-122.25044448668083,Entire home/apt,99,180,2,2016-03-12,0.06,2,364
8305050,Two Bedroom in West Oakland,16665088,Robert,,Oak Center,37.808566612201254,-122.28309133606466,Entire home/apt,140,2,30,2018-05-28,0.89,1,3
8308954,"Spacious, loft-style studio",5792255,Laurie,,Santa Fe,37.8451930127133,-122.27093976196899,Entire home/apt,90,1,3,2015-10-12,0.09,1,0
8321922,Modern Water Tower,43871068,Lisa,,Lincoln Highlands,37.80273968754462,-122.20402367416104,Entire home/apt,70,30,7,2018-07-01,0.29,1,68
8324744,Master Bedroom in West Oakland Victorian,1187958,Jack,,Oak Center,37.81172774297676,-122.28291566839707,Private room,70,4,12,2018-06-25,0.35,2,31
8336147,Conveniently located Spacious 1bdrm,43941168,Randy,,Produce And Waterfront,37.79240383720006,-122.27181885467809,Entire home/apt,100,1,3,2015-11-08,0.09,1,0
8342301,"Quiet, spacious loft",3084,Jim,,McClymonds,37.81869431460931,-122.28419396460195,Entire home/apt,395,2,0,,,1,0
8354354,Cozy cabin in West Oakland,44034663,Elana,,Oak Center,37.81124325007504,-122.29159502181976,Entire home/apt,65,2,2,2016-10-02,0.06,1,0
8383039,Temescal Studio in Amazing Location,44175858,Alex,,Mosswood,37.82788114107742,-122.26125658346582,Entire home/apt,99,2,36,2018-01-29,1.05,1,219
8383280,"Scenic views, Block to Lake Merritt",44176959,Latasha,,Oakland Ave-Harrison St,37.816638723423296,-122.25654829444974,Entire home/apt,110,1,4,2015-10-19,0.12,1,0
8389531,Large Victorian Home,44205932,Tiffany,,Mosswood,37.82622292230567,-122.26369949863604,Entire home/apt,140,3,1,2018-07-02,1,1,37
8392088,Private Upper Unit with View,44218285,Christi,,Oakmore,37.813715944741595,-122.20193957582642,Entire home/apt,86,2,147,2018-07-12,4.27,1,223
8393525,A nice space close to the action...,44227336,Tony,,Temescal,37.836038015343235,-122.26530880966143,Private room,100,4,37,2017-10-17,1.19,1,79
8423625,Private room upstairs,2006967,Alex,,Grand Lake,37.81823021412862,-122.25060007756778,Private room,150,1,0,,,1,0
8429292,Gorgeous 2 bdrm Lake Merritt Apt w Patio & PARKING,2662805,Belinda,,Cleveland Heights,37.80614686830115,-122.24858968203498,Entire home/apt,125,1,17,2018-07-09,0.49,1,322
8444118,Cozy Back Room in West Oakland Victorian,1187958,Jack,,Ralph Bunche,37.81157555450407,-122.28092935805856,Private room,52,3,10,2018-05-10,0.29,2,0
8446014,"Clean, bright, charming bungalow",17432049,Leah,,Upper Dimond,37.8022672309325,-122.21010325421115,Entire home/apt,155,3,11,2017-07-11,0.32,1,29
8459629,4BR/2 bath Vacation Home in Sunny Oakland Hills!,41869336,Cia,,Redwood Heights,37.79611431442368,-122.19123312470869,Entire home/apt,379,2,34,2018-06-24,1.01,3,172
8472982,"Entire house in Rockridge, backyard",107672,Nadia,,Rockridge,37.850481646794655,-122.24420481476366,Entire home/apt,150,4,1,2016-01-01,0.03,1,0
8484026,Remodeled 1 bedrm; tempurpedic bed!,44682548,Nic,,Bushrod,37.84978804551952,-122.26187067815873,Entire home/apt,76,1,0,,,1,0
8488278,"Comfortable, private studio in lovely neighborhood",26444489,Chris,,Glenview,37.81080590329637,-122.22054372237392,Entire home/apt,90,2,22,2018-07-05,0.67,1,153
8489298,Rockridge 4BR 2BA craftsman home (just renovated!),2439271,Takashi,,Shafter,37.83968087549738,-122.25681484084714,Entire home/apt,220,6,1,2017-08-15,0.09,1,72
8505824,3 Bedroom Home in Oakland Hills,10676053,Raphael,,Upper Rockridge,37.8388901773155,-122.22554857254373,Entire home/apt,295,2,5,2016-06-26,0.15,1,0
8507206,Light filled space in Temescal,5098585,Stephanie,,Bushrod,37.84043146821748,-122.26414013649055,Entire home/apt,74,2,9,2017-09-26,0.27,1,0
8516096,"Beautiful, sunny victorian!",8822141,Yael,,Longfellow,37.836022144936074,-122.27471505249419,Entire home/apt,107,3,7,2017-10-01,0.24,1,0
8522383,Studio apt. in beautiful Rockridge!,7616662,Tatyana,,Fairview Park,37.85148502351229,-122.25633389137242,Entire home/apt,120,1,1,2016-08-10,0.04,1,0
8543001,Private Garden Studio,2698197,Donald,,Prescott,37.81142130086985,-122.30104626557328,Entire home/apt,115,3,103,2018-07-02,3.58,1,228
8548094,lake merritt,44996491,Susan,,Ivy Hill,37.800577129225296,-122.24351055382606,Private room,150,1,0,,,1,365
8548342,Spanish Mediterranean/ Entire Home,44999092,Hector And Henry,,Durant Manor,37.7403364422968,-122.15941664087853,Entire home/apt,95,5,0,,,2,256
8555578,"Beautiful Offsite Office, Meeting and Production",44516171,Paul,,Produce And Waterfront,37.7955702719298,-122.26895011603514,Entire home/apt,850,1,16,2018-05-12,0.53,1,365
8567290,Laurel Bed and Private Bath,27093161,Melissa,,Upper Laurel,37.79402169854452,-122.19805804374859,Private room,57,2,10,2018-06-20,0.30,1,251
8577308,"Light, Cheerful Oakland/Emeryville 2 Bedroom Apt.",6398532,Stephanie & Jeff,,Longfellow,37.834602908408115,-122.27573275560452,Entire home/apt,130,21,22,2017-09-15,0.67,4,323
8580044,BRIGHT & SPACIOUS ONE BEDROOM APT,1556814,Tammy,,Ralph Bunche,37.810584612544005,-122.27680667323224,Entire home/apt,160,30,13,2018-05-06,0.38,7,244
8591129,Large one bedroom apartment,18200187,Rachel,,Upper Laurel,37.79631264809653,-122.19658285211452,Entire home/apt,100,2,14,2016-09-07,0.42,1,0
8633192,Sunny Room in Beautiful Eco-House,228792,Ben,,Bushrod,37.85050954778043,-122.2632577098731,Private room,50,5,0,,,1,0
8636310,"Top-Floor, Corner 2-Bedroom",45408780,Joseph,,Adams Point,37.80993104996862,-122.25596722022041,Entire home/apt,180,4,14,2018-06-27,0.42,1,318
8637724,Sunny 1BR Lake Merritt/downtown,23678801,Mariana,,Lake Merritt,37.80590679057944,-122.26104971661952,Entire home/apt,120,3,3,2016-06-14,0.09,1,0
8646463,Home Away From Home in Montclair,2131465,Tina,,Montclair,37.83039036924414,-122.21330126637812,Entire home/apt,225,3,6,2017-12-12,0.18,1,332
8647513,Room in Beautiful Oakland Penthouse,22574281,Jennah,,Adams Point,37.81254629796618,-122.2576733213499,Private room,78,2,14,2018-06-28,0.46,1,324
8653645,Cozy Home Near Everything,21422583,Eva,,Piedmont Avenue,37.82457620548015,-122.25178838702924,Entire home/apt,200,7,17,2018-06-30,0.55,3,140
8684846,Beautiful Home - Brand New,18207889,Mike,,Bushrod,37.84175950323605,-122.26684452363966,Entire home/apt,200,2,0,,,1,0
8723320,Single Oakland room in shared apartment,1035012,Rebecca,,Bushrod,37.84343463155027,-122.26285462474175,Private room,85,2,4,2017-06-22,0.17,1,0
8739421,Home with a beautiful view!!,29045748,Christian,,Eastmont Hills,37.76874287573147,-122.1678354517138,Private room,45,1,295,2018-07-11,8.75,1,314
8749103,"Super Bowl City, 3 BART stops away",4726520,Nicolas,,Oakland Ave-Harrison St,37.817044862157836,-122.2581055383149,Entire home/apt,2000,1,0,,,1,0
8761719,Comfy room near the Dimond district,45945551,Philip,,Patten,37.79109546677251,-122.2174503645866,Private room,50,2,1,2018-05-16,0.48,1,89
8763984,Comfy bedroom in Lake Merritt,1340185,Belinda,,Cleveland Heights,37.80432672589683,-122.24902352035186,Private room,65,1,17,2018-06-29,0.51,1,338
8797399,Breathtaking Views in Oakland Hills,46100415,Carly,,Eastmont Hills,37.76738786945761,-122.16224899478645,Entire home/apt,160,4,5,2015-12-26,0.15,1,0
8830405,Large Studio: Private Room/Bath/Entrance,46249851,Stacie,,Montclair,37.83335161044381,-122.21206604768538,Private room,75,2,21,2018-05-31,0.65,1,334
8842297,Charm and Comfort,129474,Merrill,,Eastmont,37.76263297907694,-122.16795506803247,Private room,46,2,144,2018-07-13,4.33,1,135
8846515,Private Garden Suite,29666722,Tom McCollum &,,Piedmont Avenue,37.824242975789076,-122.25394069700754,Entire home/apt,130,3,8,2016-01-15,0.24,1,226
8848381,Charming home in East Oakland Hills,44960207,Fabiola,,Golf Links,37.76759474606008,-122.15596979159623,Private room,50,1,2,2018-06-08,1.15,1,339
8849595,Large studio next to Lake Merritt,14561876,Jo,,Merritt,37.79888241074299,-122.25672281043398,Entire home/apt,85,3,45,2018-05-15,1.36,1,7
8860519,"East Bay Den, must like pets!",2305840,Angela & Mark,,Chabot Park,37.735205352535104,-122.13148135320124,Private room,35,2,65,2018-07-11,1.94,5,1
8864940,Beautiful large loft in Old Oakland,8504044,Jess,,Old City-Produce And Waterfront,37.801258025446344,-122.2787420966095,Entire home/apt,95,2,0,,,1,0
8886061,Great Place/Close to San Leandro BART,44999092,Hector And Henry,,Durant Manor,37.73880016658574,-122.15823260365693,Private room,60,1,1,2017-07-29,0.08,2,361
8891045,Small Victorian in uptown Oakland,2349552,Dave,,San Pablo Gateway,37.81062171766836,-122.27385467885665,Entire home/apt,1111,1,0,,,3,0
8906616,Cottage Gem in Temescal,17128484,Ben,,Mosswood,37.82772628386827,-122.25942115329494,Entire home/apt,135,4,26,2017-07-24,0.79,1,0
8907835,New Scandinavian Studio w/ Views,31315061,Kathryn,,Claremont,37.86261859008158,-122.23505756221611,Entire home/apt,130,2,97,2018-07-10,2.91,1,60
8917861,"New, Lovely w/ Patio - 30 Min to SF",10173518,Nancy,,Fairview Park,37.84691246092995,-122.25913622558359,Entire home/apt,129,4,33,2018-07-08,1.01,2,36
8920589,Lovely Craftsman with garden,3434470,Ruth,,Longfellow,37.83360180038469,-122.26880367772303,Entire home/apt,150,5,6,2016-11-07,0.20,2,0
8924715,"Beautiful, Sunny Room in Emeryville",44221031,Zoe,,Gaskill,37.83895757348431,-122.27791256771009,Private room,65,3,9,2016-10-08,0.27,1,0
8941359,Cozy single room near Oakland ZOO,38978194,Kenny,,Durant Manor,37.73888445858011,-122.16599149356327,Private room,32,2,21,2016-12-04,0.63,5,68
8943252,Temescal Retreat - Live Like a Local!,3514,Jennifer,,Shafter,37.84010462032588,-122.26222978315852,Entire home/apt,85,3,75,2018-06-29,2.26,6,95
8955186,Mediterranean near San Francisco,27956937,Kira,,Crocker Highland,37.80732023940645,-122.23125855089134,Entire home/apt,200,3,1,2017-04-10,0.06,1,0
8957580,Glenview Park Blvd Historic Tudor!,17380416,Sheryl,,Glenview,37.812212236650346,-122.2166333269618,Entire home/apt,150,1,4,2018-06-17,0.12,1,196
8965616,Sun/Moon Art House LGBTQ friendly,10829637,Susan (Soleil),,Longfellow,37.82697608241671,-122.26881466404954,Private room,43,1,256,2018-07-01,7.76,4,29
8965978,Large Sunny Room in LGBTQ Art House,10829637,Susan (Soleil),,Longfellow,37.831568848182904,-122.2709190960923,Private room,45,1,164,2018-07-01,5.84,4,51
8992452,Emeryville Apartment w/ Parking!,343919,Daniel & Kim,,Golden Gate,37.84589671792509,-122.2847338873211,Private room,55,2,15,2018-05-15,0.46,3,131
8994158,Unique Urban Farm Apartment - 1 BR,13649325,Serenity,,Clawson,37.82562283772754,-122.28574326551619,Entire home/apt,120,3,43,2018-01-03,1.30,1,0
9011449,New! Charming apt. near College Ave,31148546,Cindy,,Rockridge,37.85043197270216,-122.24572416061227,Entire home/apt,115,2,16,2018-04-23,0.50,1,318
9014823,Beautiful Upper Rockridge Home,47072207,Fouad,,Upper Rockridge,37.84843507769853,-122.2377606800066,Entire home/apt,300,1,29,2018-06-21,0.87,1,339
9033604,2-4 Bedroom House in North Oakland,4705997,Joe,,Longfellow,37.831395123444935,-122.271378230795,Entire home/apt,95,10,10,2017-09-09,0.31,4,17
9048750,Modern Oakland Mills College Apt w/Parking,48422,Keith,,Millsmont,37.77554207755117,-122.17663531383673,Entire home/apt,89,21,5,2018-06-10,0.17,2,302
9049227,New Oakland Studio at West Oak BART,3475875,Jason,,Prescott,37.80841366686002,-122.30138101445162,Entire home/apt,125,3,80,2018-07-03,2.41,2,152
9063949,Private Room in Top-Floor Apartment,3751451,Ben,,Adams Point,37.813152748297334,-122.25352894578238,Private room,44,1,28,2018-07-03,0.85,1,149
9077674,Welcome Home!,5986321,Joan,,Oakland Ave-Harrison St,37.816913218602046,-122.25887943779722,Private room,64,1,191,2018-07-15,5.82,1,10
9096371,Modern Victorian lake Merritt,26324520,Marianna And Oscar,,Clinton,37.795724600597445,-122.25073774649674,Private room,57,1,155,2018-07-09,5.24,1,342
9098317,Eco-Cottage Sanctuary in Garden Oasis,10553493,Chantelise,,Redwood Heights,37.79605658047103,-122.1901771744529,Entire home/apt,115,3,95,2018-07-07,3.22,2,326
9108691,Backyard Cottage in Rockridge,47413453,Blanca,,Rockridge,37.84548877448884,-122.24691785537816,Entire home/apt,150,2,0,,,1,0
9112647,Modern Private Studio - Heart of Rockridge,1308708,Jon & Carly,,Rockridge,37.8459287257241,-122.24664601549884,Entire home/apt,115,3,84,2018-01-20,2.58,2,1
9113293,1 Room in beautiful Lower Hills,26707025,Tina,,Upper Dimond,37.798478446976404,-122.2041696821379,Private room,45,1,2,2015-11-17,0.06,1,0
9119123,Private& Cozy Bed/Bath NEXT to BART,4290815,Anna,,Rockridge,37.84406020696424,-122.25033497563487,Private room,72,1,3,2016-01-03,0.09,1,0
9155785,Sun/Moon Art House LGBTQ Welcoming,10829637,Susan (Soleil),,Longfellow,37.834601288634424,-122.26896639123424,Private room,53,1,265,2018-06-22,8.05,4,37
9171089,$1090/M private room 外,5492973,Yunjiao,,Frick,37.773644455059696,-122.18619275432499,Private room,45,4,16,2018-05-23,0.51,30,363
9173094,Cozy room just outside of Downtown,41335849,Brytnee,,Ralph Bunche,37.81294552546365,-122.27552324200597,Private room,48,1,0,,,1,0
9197152,Beautiful Apartment in Adam's Point,2816427,Peter,,Oakland Ave-Harrison St,37.81836295179043,-122.25378594740212,Entire home/apt,90,2,4,2017-02-28,0.13,1,0
9198568,Sunny private in-law studio,21282530,Amanda And Will,,Piedmont Avenue,37.83131136941647,-122.24973784791555,Entire home/apt,100,4,55,2018-07-03,1.77,1,153
9198603,Mediterranean Style Craftsman in Piedmont district,20157058,Joel,,Montclair Business,37.826242951226504,-122.20947790605709,Entire home/apt,225,2,6,2018-06-24,1.89,3,41
9240904,Maxwell Park Home,48029270,Max,,Maxwell Park,37.77568010944659,-122.19763880253718,Entire home/apt,150,1,0,,,1,0
9241323,Family Pad: North Oakland Condo,1532583,Andrew,,Bushrod,37.84531593761502,-122.27069446102085,Entire home/apt,100,5,7,2017-07-23,0.22,1,0
9254083,"Sunny quiet garden view, near Lake!",169351,Ankhasanamen,,Grand Lake,37.81471376289018,-122.24931531705633,Entire home/apt,100,3,3,2017-07-30,0.09,1,0
9256322,Casa Bella 2 Bed Apt F in Temescal,48087904,Ann,,Temescal,37.83618642885096,-122.2640281031934,Entire home/apt,100,7,17,2018-07-10,0.53,4,47
9257035,Casa Bella 2 Bed Apt A in Temesacal,48087904,Ann,,Temescal,37.83655787568461,-122.2654584173572,Entire home/apt,110,7,21,2018-05-24,0.77,4,62
9301226,New Oakland Studio 4 blocks to BART,3475875,Jason,,Prescott,37.808404560397,-122.30228310975377,Entire home/apt,99,3,95,2018-07-14,2.92,2,155
9302759,Charming apt in awesome downtown,25000098,Dena,,Lakewide,37.803510293824566,-122.2669090103012,Entire home/apt,80,2,27,2016-12-31,0.87,1,0
9331216,Sunny room in the heart of Oakland,48428840,Lexis,,Downtown,37.80393530593923,-122.27670565833517,Private room,35,1,8,2016-01-03,0.26,1,0
9365509,"Private, Cozy + Woodsy - Tiny Montclair Cottage",48595555,Lara & Ike,,Montclair,37.83125296451779,-122.21342942369049,Entire home/apt,75,5,42,2018-07-03,1.35,1,95
9368672,Charming home in Oakland,48609931,Joy,,Redwood Heights,37.79241758133911,-122.1895077596611,Private room,200,4,0,,,1,0
9370467,Light and airy room,48618796,Allie,,Rockridge,37.841763157686465,-122.24917156955527,Private room,65,2,0,,,2,0
9372025,"Spacious, bright and cozy home.",48626652,Jacqueline,,Castlemont,37.7566117383798,-122.16214339072833,Entire home/apt,180,1,12,2018-05-12,0.46,2,280
9373494,Charming home away from home,1397311,Shannah,,Clinton,37.79578473389253,-122.24007667262204,Entire home/apt,120,2,12,2016-06-20,0.37,1,0
9386243,open loft in mixed use warehouse,48691345,Kazuyo,,Rancho San Antonio,37.78498011088087,-122.23494538412204,Shared room,90,1,0,,,1,0
9391245,Oakland 1910 Charmer with Cove Ceilings,1859705,Elle,,Santa Fe,37.841681425040406,-122.27611000400628,Private room,50,3,1,2016-09-30,0.05,1,0
9391387,"Sunny, private 2 bedroom",10111058,Russell,,Upper Dimond,37.80000343733973,-122.20847919036888,Entire home/apt,150,2,0,,,1,0
9413679,Walk to University Efficiency Apt.,115130,Nhu (And Tom),,Panoramic Hill,37.86825474655566,-122.24372877249859,Entire home/apt,125,1,36,2018-06-30,1.17,1,336
9435826,Cozy Cottage,12182644,The,,Maxwell Park,37.78346396346369,-122.19189054033316,Entire home/apt,65,1,3,2017-10-19,0.32,1,0
9450610,"Modern, Clean, Couple's Apartment",11298197,Max,,Piedmont Avenue,37.827193419783,-122.25268700858942,Entire home/apt,83,3,7,2017-06-10,0.22,1,0
9451302,Magical Montclair studio,48818102,Christina,,Merriwood,37.83889593679489,-122.2116042826548,Entire home/apt,65,30,42,2017-01-11,1.52,1,25
9461020,Staten Place,49026736,,,Adams Point,37.8115653406743,-122.25318709681865,Private room,65,3,0,,,1,365
9461810,Bedroom,36567656,Jessy,,Santa Fe,37.84063041956053,-122.27190183120415,Private room,135,1,0,,,1,0
9486561,Two bedrooms for 6,41648343,Jie,,Lakeshore,37.81339853337353,-122.24549199655783,Private room,160,1,19,2018-05-13,0.60,7,138
9486573,Three bedrooms for 8 people,41648343,Jie,,Lakeshore,37.81427195584109,-122.245543600914,Private room,280,1,10,2018-05-20,0.33,7,135
9486590,Two Master Bedrooms for 7,41648343,Jie,,Grand Lake,37.815349332382006,-122.24589235791993,Private room,240,1,12,2018-04-06,0.38,7,137
9490179,Guest house in beautiful Tudor,2074170,Bobby,,Crocker Highland,37.81080496714598,-122.23247064957474,Entire home/apt,119,2,65,2018-07-13,2.12,1,54
9491841,"Modern, Clean Couple's Apartment",8106591,Erin,,Piedmont Avenue,37.82581486118216,-122.25134881766674,Entire home/apt,65,3,2,2016-12-28,0.07,1,0
9492331,Entire Home w/ Fireplace,3543444,Barbara,,Jefferson,37.78005138143839,-122.21318591071656,Entire home/apt,150,7,43,2018-07-11,1.54,1,113
9496251,Modern Craftsman Home in Temescal,3312343,Jordan,,Temescal,37.8362617002961,-122.26027962199315,Entire home/apt,250,3,1,2016-04-24,0.04,1,0
9496892,$1190/M private room D,5492973,Yunjiao,,Frick,37.77220220899922,-122.18443987278468,Private room,45,5,19,2018-04-04,0.62,30,362
9496937,Sweet Private Suite,49223036,Dan + Barb,,Redwood Heights,37.8047846153138,-122.19224943660116,Entire home/apt,79,2,191,2018-07-10,5.91,1,137
9508283,2 bedroom penthouse with 3 decks,9120137,Eric,,Lakeshore,37.814008656019254,-122.24487976481089,Private room,99,10,0,,,1,0
9528274,Sunny Room for the Traveler,16471072,Elisabeth,,Maxwell Park,37.7815201449631,-122.19880251989619,Private room,55,2,35,2018-06-30,1.11,2,48
9534684,Mid Century Haven in Oakland Hills,36888951,Val,,Chabot Park,37.75012339571744,-122.129245183929,Private room,90,1,2,2016-07-17,0.08,1,364
9590876,Good area/Lake Merritt. By Downtown,49641518,Mitchell,,Clinton,37.7967875010509,-122.25227776293987,Private room,50,3,17,2016-07-09,0.54,1,0
9617309,Loft bedroom in Oakland cottage,2572554,Tom,,Golden Gate,37.8482801390775,-122.28716331913526,Private room,48,1,4,2016-02-05,0.13,1,0
9631473,Bike to BART and Lake - Sleeps 4,29449054,Edward,,Peralta-Laney,37.79112154602411,-122.25628556319079,Entire home/apt,66,2,58,2017-01-22,1.85,1,0
9682399,Sunny Mid-Century Modern Apartment,4113300,Abigail,,Piedmont Avenue,37.82158108275709,-122.25159491216814,Entire home/apt,180,2,8,2017-09-01,0.25,1,1
9696883,Charming Central House in Rockridge w Garden*,2660796,Lieve,,Rockridge,37.8477178131115,-122.24926926480036,Entire home/apt,179,10,4,2016-09-03,0.13,1,3
9699654,Private Home in Redwood Heights,46782141,Mary,,Upper Dimond,37.803559079123815,-122.2153699199327,Private room,150,4,0,,,1,88
9713524,Views and decks in Trestle Glen,6471660,Ronald,,Trestle Glen,37.80776016876112,-122.22480935194939,Entire home/apt,195,2,2,2017-08-23,0.11,1,0
