id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,area
18061472,Cozy 2BR/1BA Apartment  Near Lincoln Square,124330080,Joseph And Temi,,Albany Park,41.97246491,-87.70635647,Entire home/apt,75,2,51,7/1/2018,3.48,1,305,Chicago
18073252,3 bedroom sunny private apt in Chinatown!,33870996,Yvonne,,Armour Square,41.8481486,-87.63476997,Entire home/apt,180,2,17,6/27/2018,1.17,8,51,Chicago
18074874,Hyde Park Sunny Apartment with Deck,87171123,Eva,,Hyde Park,41.79856507,-87.60588856,Entire home/apt,85,2,39,7/13/2018,2.79,2,35,Chicago
18077204,Near Downtown! 2 Bed 2 Bath Condo- Fully Appointed,8094939,Alex,,Near West Side,41.8741673,-87.68332365,Entire home/apt,135,2,51,6/19/2018,3.54,1,281,Chicago
18078850,The Cozy Place,124488331,Manuella,,South Lawndale,41.8523664,-87.69893914,Entire home/apt,75,5,0,,,1,71,Chicago
18085654,Edgewater Express,107775166,Warren,,Edgewater,41.98618964,-87.6656572,Entire home/apt,100,5,11,6/10/2018,0.74,1,16,Chicago
18086577,Lake Shore Drive Condo,124298721,Michael,,Lake View,41.94624685,-87.64215327,Entire home/apt,400,1,0,,,1,179,Chicago
18088622,Edgewater-Great Location.,124570229,George,,Edgewater,41.99041002,-87.66216834,Entire home/apt,90,1,68,2/14/2018,4.58,1,0,Chicago
18090895,Penthouse Loft Apt. at FieldHouse Jones,92467320,FieldHouse,,Near North Side,41.89852044,-87.63555408,Entire home/apt,500,1,26,7/8/2018,1.82,10,265,Chicago
18091194,Entire place in open layout.,62850223,Jose,,Brighton Park,41.81397496,-87.6993059,Entire home/apt,63,2,86,7/16/2018,5.72,1,29,Chicago
18094533,Captivating Lakeview East Residence,4290220,Xander,,Lake View,41.93979041,-87.64284929,Entire home/apt,99,2,21,9/25/2017,1.45,1,0,Chicago
18094969,Petit Sleeping Nook 10 min walk from Wrigley,18960478,Jackie,,Lake View,41.94037709,-87.65218837,Private room,45,1,69,7/9/2018,4.51,1,132,Chicago
18095221,Convenient Apartment Close to McCormick & Wintrust,118930609,Brigitte,,Douglas,41.82880615,-87.6168005,Entire home/apt,65,2,25,7/13/2018,6.76,3,86,Chicago
18096630,Vintage Coach house in Logan Square,106496963,Will & Nancy,,Logan Square,41.92311302,-87.70758831,Entire home/apt,125,2,0,,,1,0,Chicago
18106231,Ravenswood/Andersonville Garden,124718132,Devin,,Uptown,41.96649432,-87.6729571,Entire home/apt,80,1,41,6/30/2018,2.81,1,0,Chicago
18108580,"Affordable West Loop Shared Space w/ Parking, View",5245228,Nick,,Near West Side,41.88035987,-87.68612623,Shared room,30,1,51,7/15/2018,3.39,1,2,Chicago
18112138,Renovated - Beautiful Decor & Finishes - ENJOY!,91881711,Megan & Biancka,,Near North Side,41.90385464,-87.6298699,Entire home/apt,110,4,27,6/21/2018,2,4,20,Chicago
18123049,Fun & Funky Musician Condo (Entire Home),36370758,Rebecca,,Irving Park,41.96015124,-87.71004099,Entire home/apt,115,2,3,7/10/2017,0.21,2,27,Chicago
18124704,Comfy room in Rodgers park,57387373,Azou,,Rogers Park,42.01513624,-87.6829771,Private room,35,1,7,8/27/2017,0.48,1,45,Chicago
18131553,Beautifully-restored 2 bedroom in hipster haven,45990058,Erica,,Logan Square,41.91449521,-87.69742198,Entire home/apt,123,20,9,5/29/2018,0.59,2,8,Chicago
18134292,Drake of Avondale GARAGE PARKING INCLUDED,55947919,Kyle,,Avondale,41.93856897,-87.71532914,Entire home/apt,125,1,96,7/14/2018,6.58,1,145,Chicago
18138101,Sunny Oasis in Historic Hyde Park,48245612,Molly,,Hyde Park,41.80105617,-87.58886864,Entire home/apt,112,25,1,4/12/2017,0.06,1,0,Chicago
18139782,Private Entry 2 Bdrm near Transit,22308676,Brodi,,Humboldt Park,41.89635191,-87.72976298,Entire home/apt,60,1,79,7/1/2018,5.15,2,61,Chicago
18151380,"Super Nice, 1 Block from Red Line & Gated Parking!",8809008,George,,Uptown,41.960558,-87.65572737,Entire home/apt,129,4,27,6/23/2018,1.85,2,148,Chicago
18152764,Private Spot Near University of Chicago,3301954,Ari,,Woodlawn,41.77916954,-87.60107768,Private room,50,1,42,7/8/2018,3.12,1,56,Chicago
18154485,"Sabino's apartment, nice room",125190181,Alejandro,,Albany Park,41.97114985,-87.7228579,Shared room,50,1,16,7/17/2017,1.1,1,0,Chicago
18157129,"1 br apartment, all for yourself, by the Blue Line",7416271,Ben,,Irving Park,41.95631034,-87.72915529,Entire home/apt,35,1,2,4/27/2017,0.13,1,0,Chicago
18157393,Cute Studio in Gold Cost- LOCATION,45487172,Juavanie,,Near North Side,41.90831476,-87.63101571,Entire home/apt,90,1,79,7/1/2018,5.24,5,241,Chicago
18159280,Artsy & Airy Wicker Park Loft w/ Private Parking,62972534,Shane,,West Town,41.90085802,-87.66685431,Entire home/apt,120,2,20,3/11/2018,1.51,1,199,Chicago
18162012,*Music Room in Sunny Logan Square Flat - Blue Line,69233305,Rick,,Logan Square,41.92975599,-87.71079935,Shared room,20,1,5,5/14/2017,0.33,3,289,Chicago
18162935,Luxury penthouse with roof deck above restaurant,62066342,Damon,,West Town,41.89486169,-87.69418242,Private room,80,50,10,3/15/2018,0.68,10,135,Chicago
18169608,Cozy 1-Bed in Uptown Theatre District,41481058,Matthew & Denise,,Uptown,41.97072759,-87.66074695,Entire home/apt,200,1,1,6/8/2017,0.07,1,0,Chicago
18170996,Pilsen Apartment - Just Across from Thalia Hall!,14887950,Laura,,Lower West Side,41.85696771,-87.65738349,Entire home/apt,73,1,4,5/28/2017,0.27,1,0,Chicago
18173496,Amazing Large 3 bdrm Condo Charming Neighborhood,27901238,Marc,,Uptown,41.97490671,-87.66203897,Entire home/apt,132,1,51,6/27/2018,3.8,1,120,Chicago
18175476,Hotel perks without the price,57387860,Freehand,,Near North Side,41.89354279,-87.62706307,Private room,600,7,3,2/4/2018,0.24,27,240,Chicago
18176949,Designer 3 Bedroom w/Deck on a Quiet Street!,36567365,Craig,,Logan Square,41.92637171,-87.71127537,Entire home/apt,109,2,69,7/15/2018,4.51,1,320,Chicago
18177473,Quaint Studio Apt in historic Old Town,14660469,Douglas,,Lincoln Park,41.91435863,-87.63751059,Entire home/apt,90,1,18,10/22/2017,1.18,1,0,Chicago
18178150,Cozy room in the Heart of Chicago,125412587,Luis,,Lower West Side,41.85506232,-87.67667195,Private room,37,2,39,7/16/2018,2.68,2,48,Chicago
18182250,Luxury 2BR Apartment In Chicago's Loop,1118796,Stephanie,,Loop,41.88534154,-87.62495411,Entire home/apt,199,2,72,6/29/2018,4.82,6,308,Chicago
18194698,Stunning and Spacious Lincoln Park Home Allows Your Group to Live Like Locals,110985389,Josh,,Lincoln Park,41.91614768,-87.65059806,Entire home/apt,800,3,22,7/15/2018,1.45,1,311,Chicago
18196542,Modern townhouse Near loop & public trans,31113244,Cary,,West Town,41.89504136,-87.65307637,Private room,84,2,35,5/31/2018,2.33,3,21,Chicago
18196970,Private Suite amazing townhouse downtown Chicago!,31113244,Cary,,West Town,41.89365725,-87.65288425,Private room,225,2,15,4/28/2018,1.03,3,0,Chicago
18208652,Corner Studio Loft at FieldHouse Jones,92467320,FieldHouse,,Near North Side,41.89954971,-87.63731227,Entire home/apt,555,1,3,7/7/2018,1.02,10,281,Chicago
18209082,The Quad at FieldHouse Jones,92467320,FieldHouse,,Near North Side,41.89901721,-87.63704975,Private room,400,1,24,7/3/2018,3.85,10,319,Chicago
18212746,1 Bedroom/Downtown Gold Coast / N Beach/ meg Mile,69532286,Ms.,,Near North Side,41.90619543,-87.62965945,Entire home/apt,99,1,68,7/15/2018,4.65,6,233,Chicago
18214402,1-Bedroom Apt. at FieldHouse Jones,92467320,FieldHouse,,Near North Side,41.89829756,-87.63500009,Entire home/apt,495,1,2,5/8/2018,0.58,10,279,Chicago
18214631,Deluxe Bunk with Kitchenette,92467320,FieldHouse,,Near North Side,41.8978554,-87.63655954,Private room,288,1,1,8/20/2017,0.09,10,317,Chicago
18214824,Classic Full-Disability Access at FieldHouse Jones,92467320,FieldHouse,,Near North Side,41.89884601,-87.63573904,Private room,275,1,0,,,10,266,Chicago
18214994,"Spacious and Chic 1BR in River North, Downtown",67695722,Mike,,Near North Side,41.89197962,-87.63528214,Entire home/apt,175,2,4,7/23/2017,0.29,1,108,Chicago
18215003,Clean Room near Lincoln Park/Wrigley/Downtown,122388378,Madelaine,,Lake View,41.94146567,-87.64378707,Private room,65,2,15,10/1/2017,1.01,2,0,Chicago
18215956,Spectacular Views! 2 Bedroom 2 Bath - RESORT STYLE,1291732,Sue,,Loop,41.88514446,-87.62364865,Entire home/apt,187,3,1,6/21/2018,1,9,112,Chicago
18221172,Art Room in the Sky,5732624,Mike,,Lower West Side,41.85508423,-87.67130848,Private room,34,1,104,7/17/2018,6.92,2,54,Chicago
18221893,Classic Queen at FieldHouse Jones,92467320,FieldHouse,,Near North Side,41.89923443,-87.63652281,Private room,450,1,1,7/5/2018,1,10,284,Chicago
18224208,Dugout in Wrigleyville,125849720,Shan,,Lake View,41.94981578,-87.65800119,Entire home/apt,113,1,88,7/15/2018,6.24,1,33,Chicago
18227785,Wonderful Studio in Downtown With Super-host,97333879,Kelly,,Near West Side,41.88218746,-87.6411315,Entire home/apt,139,1,85,7/4/2018,5.63,5,9,Chicago
18234527,Acevedo White House Apartment One.,125593824,Mildred,,Englewood,41.79378483,-87.64908792,Entire home/apt,72,3,23,7/17/2018,1.6,1,297,Chicago
18234705,LUXURIOUS LARGE 1BR MICHIGAN AVE!,33127842,Kari,,Near North Side,41.8913939,-87.62311344,Entire home/apt,153,14,0,,,25,349,Chicago
18239740,Convenient 1 Bedroom in Lakeview,5345914,Noah,,Lake View,41.94005189,-87.65400983,Entire home/apt,110,3,6,5/27/2018,0.4,1,0,Chicago
18240098,New small studio/Gold Coast/Beach /Meg Mile/Zoo,69532286,Ms.,,Near North Side,41.90809624,-87.62943367,Entire home/apt,80,1,93,7/16/2018,6.37,6,144,Chicago
18241576,Charming East Village 2 BR w/private balcony 2,39267292,David,,West Town,41.89733753,-87.68238176,Entire home/apt,119,1,93,7/4/2018,6.66,9,261,Chicago
18247639,Modern 1 bedroom apartment steps to Lake Michigan.,3316984,Alan,,Edgewater,41.99009223,-87.66692757,Entire home/apt,95,2,14,7/9/2018,1.94,1,54,Chicago
18251574,Great Location to Wrigley & Downtown. Free Parking,14593909,Anh,,Lincoln Park,41.93153312,-87.655707,Private room,68,1,99,7/15/2018,6.89,1,4,Chicago
18252081,"Beautiful, accessible and private home!",105454825,Violet,,Edgewater,41.98346268,-87.65916055,Entire home/apt,150,2,19,11/1/2017,1.34,1,0,Chicago
18255054,Bucktown ~ Zen Sleep Room,28876830,Jill,,Logan Square,41.91982658,-87.67776787,Private room,40,1,46,7/15/2018,3.15,1,132,Chicago
18255236,Spacious whole floor,126170335,Belinda,,New City,41.81857773,-87.63940874,Private room,70,2,33,7/15/2018,2.27,1,335,Chicago
18255784,COZY ROOM + FREE PARKING 5 MIN WALK TO RUSH & UIC,99375151,Marina,,Near West Side,41.87087195,-87.65870604,Private room,19,1,99,6/28/2018,6.6,24,154,Chicago
18265447,Sunny Zen Penthouse w VIEWS + 2 balconies,126259479,Heath,,West Town,41.89302634,-87.66020806,Entire home/apt,199,1,64,7/1/2018,4.38,1,265,Chicago
18272559,01. Private Room in Shared Apartment - 3 Mi to NWU,2907254,Joe,,West Ridge,42.0156177,-87.68833331,Private room,50,1,4,9/17/2017,0.3,16,83,Chicago
18282723,West Town Castle,61855821,Delvin,,West Town,41.89475466,-87.66377421,Private room,150,1,6,6/14/2018,1.14,1,161,Chicago
