id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,area
24267258,Victorian 3 bdrm Home with a View,25521953,Jesse,,Jamaica Plain,42.30481114,-71.11839096,Entire home/apt,309,2,3,5/26/2018,1.5,1,80,Boston
24267388,Private Entrance & Private Bathroom. 2 mins to T,10865934,Erkan,,East Boston,42.36667021,-71.03527062,Private room,100,2,16,7/15/2018,5.11,1,22,Boston
24267570,"Beacon Hill, Hub of the Universe",183006077,Jim,,Beacon Hill,42.35819368,-71.07161955,Private room,175,2,3,6/28/2018,0.97,1,352,Boston
24277032,North End One Bedroom in Bostons' Little Italy!,180283497,Michelle,,North End,42.36475996,-71.05598882,Entire home/apt,169,3,0,,,3,351,Boston
24299162,"Luxury One Bedroom Condo,Eagle-hill area",49457294,Jorge,,East Boston,42.38138606,-71.03262598,Entire home/apt,150,2,16,7/16/2018,5.11,1,60,Boston
24300286,Cozy Private Bedroom,28859971,Carmen,,East Boston,42.37218694,-71.03953648,Private room,90,1,4,6/8/2018,1.64,1,178,Boston
24300650,Private Bedroom in South End,48354852,Yan,,South End,42.33715217,-71.07628289,Private room,80,1,2,4/20/2018,0.61,3,0,Boston
24300918,Renovated Spacious Apartment In The South End,76328967,Juan,,South End,42.3459881,-71.07705938,Entire home/apt,400,2,11,7/1/2018,3.55,1,7,Boston
24302130,Boston Marathon: 2BR Apt in Quaint Southend!,48354852,Yan,,South End,42.33708002,-71.07724653,Entire home/apt,200,3,1,4/17/2018,0.32,3,0,Boston
24307072,"(211-B2) Fenway Park, 3 bed!",21184200,Paige,,Fenway,42.34810644,-71.09968472,Entire home/apt,175,1,10,6/27/2018,3.23,42,40,Boston
24310492,Steps to Train in Hip Jamaica Plain - Boston,5480536,Allison,,Jamaica Plain,42.32033589,-71.1097677,Private room,43,2,13,7/16/2018,5.13,1,26,Boston
24312147,"Bright & modern w private ?? bath, AC, easy parking",3319818,Jenka,,Roslindale,42.28563492,-71.12083446,Private room,70,2,15,7/6/2018,5.42,1,223,Boston
24314218,A Bright Room in Veggie Paradise!,52169456,Myla,,Jamaica Plain,42.29945149,-71.11245131,Private room,46,3,0,,,2,44,Boston
24315639,Beautiful Cozy Apartment | Minutes to Downtown,16541124,Ray (Raman),,Roxbury,42.33004022,-71.08556598,Entire home/apt,250,1,9,7/15/2018,3.29,3,56,Boston
24323074,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34557134,-71.10166801,Entire home/apt,213,3,0,,,128,73,Boston
24323678,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34491569,-71.10035011,Entire home/apt,213,3,0,,,128,73,Boston
24323872,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34385338,-71.10157161,Entire home/apt,213,3,0,,,128,73,Boston
24324101,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34403045,-71.1015887,Entire home/apt,213,3,0,,,128,73,Boston
24324307,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34326791,-71.10208831,Entire home/apt,213,3,0,,,128,73,Boston
24324506,Cozy Comfortable Travel Pad!,16566651,Mattie,,Roslindale,42.27515112,-71.13225422,Entire home/apt,96,1,6,6/12/2018,1.94,1,56,Boston
24324809,UNIQUE STUDIO IN BACK BAY,637513,Donna,,Back Bay,42.35118246,-71.08068831,Entire home/apt,250,2,0,,,1,0,Boston
24325336,On Beacon Hill Studio -Walk to Mass General,180283497,Michelle,,Beacon Hill,42.36065354,-71.0688719,Entire home/apt,179,4,1,5/30/2018,0.6,3,348,Boston
24326097,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34379829,-71.10117969,Entire home/apt,298,3,0,,,128,101,Boston
24326482,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34550664,-71.09977083,Entire home/apt,298,3,0,,,128,101,Boston
24326495,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34368177,-71.10166885,Entire home/apt,298,3,0,,,128,101,Boston
24328144,"Flexible room, private bath in Victorian Farmhouse",19197577,Ken,,Roslindale,42.28535141,-71.12954639,Private room,100,1,7,7/14/2018,2.76,8,315,Boston
24329311,"Lux Studio Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32989887,-71.11198881,Entire home/apt,207,7,0,,,128,166,Boston
24329312,"Lux Studio Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32894505,-71.11178985,Entire home/apt,207,7,0,,,128,166,Boston
24329702,Beautiful Studio Apartment in Downtown Boston,183561731,Andres,,Downtown,42.36407956,-71.06063681,Entire home/apt,230,1,2,5/13/2018,0.71,1,289,Boston
24330067,"Lux 1BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32831088,-71.11200466,Entire home/apt,207,7,0,,,128,164,Boston
24330080,"Lux 1BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32835979,-71.11249413,Entire home/apt,207,7,0,,,128,164,Boston
24330704,"Lux 2BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32906895,-71.11112131,Entire home/apt,285,7,0,,,128,150,Boston
24330706,"Lux 2BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32992111,-71.11178792,Entire home/apt,285,7,0,,,128,150,Boston
24331243,Pristine 1b1b.Separate entry.Easy Boston T access,31176944,Angeline,,Roslindale,42.2829242,-71.11693422,Entire home/apt,120,1,5,7/15/2018,5,1,30,Boston
24332584,"Lux 2BR Apt w/pool, gym & views of Olmsted Park",9419684,Mike,,Jamaica Plain,42.32836369,-71.11056775,Entire home/apt,285,7,0,,,128,150,Boston
24334685,Cozy Condo for 2,64646800,Kristen,,East Boston,42.37072892,-71.03548748,Entire home/apt,200,1,0,,,1,0,Boston
24335151,Luxury apartment???walk to Fenway Park???Free Parking,138128627,Chenyang,,Fenway,42.34761628,-71.10421425,Entire home/apt,169,2,9,5/28/2018,3.07,1,0,Boston
24336881,Beautiful modern apartment in Back Bay!,167828408,Nura,,Back Bay,42.35096306,-71.08862639,Entire home/apt,104,2,16,7/11/2018,5.11,2,21,Boston
24338021,Comfortable 1 BD East Boston apartment,183641985,Victor,,East Boston,42.36805203,-71.04231562,Entire home/apt,250,2,0,,,1,0,Boston
24345604,Very confortable and cozy place !,76660965,Nitza,,Brighton,42.34359346,-71.14042386,Private room,40,1,8,7/18/2018,2.93,1,159,Boston
24345658,Sleek and Modern Apt in South End,133751742,Ashley,,Roxbury,42.34022586,-71.0813314,Entire home/apt,150,4,3,7/8/2018,3,1,8,Boston
24346826,Beautiful Rental: 2BR in Southend,48354852,Yan,,South End,42.33748704,-71.07601128,Entire home/apt,120,14,1,5/19/2018,0.49,3,0,Boston
24347078,Private Bedroom in Beautiful Historic South End.,53978293,Lisa,,South End,42.34447969,-71.07322492,Private room,77,3,12,7/6/2018,3.91,1,131,Boston
24347267,"Queen bedroom, shared bath in Victorian Farmhouse",19197577,Ken,,Roslindale,42.28564006,-71.12946996,Private room,100,1,8,6/18/2018,3.2,8,316,Boston
24347909,Lux 1BR Apt in Boston Seaport w/WiFi,9419684,Mike,,South Boston,42.33482598,-71.0369432,Entire home/apt,449,3,0,,,128,166,Boston
24350198,Cozy Corner,21348186,Marla,,Dorchester,42.2858713,-71.06124813,Private room,30,14,2,6/17/2018,1.13,5,46,Boston
24351979,"Pretty, luxurious & safe one-bedroom apartment",183381057,Vasoula,,Allston,42.36392287,-71.12934897,Entire home/apt,108,1,23,6/27/2018,8.96,1,0,Boston
24352165,Garden Room,21348186,Marla,,Dorchester,42.28599607,-71.0610224,Private room,30,14,0,,,5,67,Boston
24352396,"Bright, Rustic, and Relaxing Guest Room",23787113,Isaac,,Allston,42.34810558,-71.13184762,Private room,85,2,16,7/16/2018,5.93,1,24,Boston
24369578,SAVIN HILL PRIVATE BEDROOM NEXT TO TRAIN,161911291,Jay,,Dorchester,42.31116486,-71.0526361,Private room,70,3,5,6/26/2018,1.61,1,67,Boston
24370285,"Quintessential Back Bay Duplex, 2BDR, Location A++",183914990,Edmund,,Back Bay,42.35129637,-71.08106753,Entire home/apt,188,2,7,6/29/2018,5,1,99,Boston
24370437,Private room with very comfortable king bed,58356024,Ck,,Roslindale,42.27847579,-71.12505644,Private room,66,1,3,6/30/2018,1.96,4,291,Boston
24370874,Spacious room.,84799963,Murat,,Brighton,42.3482154,-71.14056592,Private room,72,5,0,,,7,180,Boston
24372360,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34330166,-71.10038472,Entire home/apt,599,3,0,,,128,101,Boston
24372384,Private room with comfortable queen bed1,58356024,Ck,,Roslindale,42.27825865,-71.12333327,Private room,49,1,1,4/29/2018,0.37,4,320,Boston
24372774,Private room with comfortable queen bed,58356024,Ck,,Roslindale,42.27820056,-71.12532556,Private room,49,1,2,6/23/2018,0.74,4,348,Boston
24373073,Private room with comfortable single bed,58356024,Ck,,Roslindale,42.27666556,-71.12367737,Private room,39,1,5,6/30/2018,1.6,4,320,Boston
24373209,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34334864,-71.10114881,Entire home/apt,569,3,0,,,128,101,Boston
24373357,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34342183,-71.10201866,Entire home/apt,569,3,0,,,128,101,Boston
24377640,Charming Apartment In The Heart Of Boston,171898360,Hong,,Beacon Hill,42.36067369,-71.06616187,Entire home/apt,149,1,22,7/15/2018,8.8,2,83,Boston
24378350,Cozy studio on Harvard Business School Campus,183988797,Camil,,Allston,42.36514665,-71.12047604,Entire home/apt,63,10,0,,,1,0,Boston
24391673,L?? Sh??r??g?? Ch??t??????,184091580,Davis (LSC),,Roslindale,42.27347337,-71.11758761,Entire home/apt,109,1,19,7/11/2018,6.48,1,295,Boston
24395165,Cozy Private Bedroom at the Fenway,18567678,Eric,,Fenway,42.34144974,-71.09712642,Private room,42,5,4,6/3/2018,1.71,1,4,Boston
24396040,Modern convenience in central Boston location,8035802,Alicia,,Roxbury,42.3271687,-71.0939212,Entire home/apt,150,4,0,,,2,1,Boston
24397404,Perfect Loft Apartment - Convenient  to Boston.,53168234,Jack,,East Boston,42.37318906,-71.03972019,Entire home/apt,65,3,1,6/27/2018,1,1,0,Boston
24397626,Sunny condo on tree-lined street,4482328,Acacia,,Brighton,42.33757262,-71.14869081,Entire home/apt,179,5,0,,,1,0,Boston
24398052,?€?3 Super handy Allston train BU restaurants,163378615,Betty,,Allston,42.35082145,-71.13634371,Private room,68,3,4,6/13/2018,1.85,5,0,Boston
24398088,Live in the Heart of Boston (with Balcony),15588404,Jen And Ian,,South End,42.34649093,-71.07317448,Entire home/apt,258,2,1,5/20/2018,0.5,1,17,Boston
24401790,comfortable and cozy,10692181,Francisco,,Jamaica Plain,42.31233664,-71.10335406,Private room,100,2,12,7/7/2018,4.86,1,126,Boston
24403132,Oak Square Whole Apartment,77513461,Christopher,,Brighton,42.35423454,-71.17088065,Entire home/apt,160,2,8,7/10/2018,3.29,1,176,Boston
24412927,Cozy Colonial (entire home) near Lower Mills,46315640,Richmond,,Mattapan,42.27570489,-71.0879156,Entire home/apt,100,2,0,,,2,111,Boston
24444256,Private Room in the Heart of Boston,74725592,Remenna,,Fenway,42.34328213,-71.08661901,Private room,120,1,9,7/15/2018,3.86,1,172,Boston
24446758,"Beautiful, Sunny  bedroom at the center of Boston",184631077,Asad,,Dorchester,42.31886137,-71.05858973,Private room,79,1,3,5/28/2018,1.5,3,65,Boston
24449963,Boston apt,104155846,Justin,,South Boston Waterfront,42.34839878,-71.04848961,Entire home/apt,150,2,12,7/16/2018,4.39,1,3,Boston
24452188,"Gorgeous,Cozy, Large room in the middle of Boston",184631077,Asad,,Dorchester,42.3192719,-71.05912751,Private room,69,1,5,6/29/2018,2.34,3,150,Boston
24464154,King Size Bed or Two Twin beds! South End Gem 3F,47618394,Liesl,,South End,42.34707928,-71.07305658,Entire home/apt,170,1,12,6/30/2018,4.74,3,150,Boston
24464925,"Lux 2BR Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33067307,-71.11247109,Entire home/apt,199,2,1,5/31/2018,0.61,128,166,Boston
24465270,"Lux 2BR Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33022568,-71.11290706,Entire home/apt,199,2,0,,,128,166,Boston
24465886,"Lux 2BR Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33211023,-71.11303544,Entire home/apt,199,2,0,,,128,166,Boston
24466743,"Lux 3BR Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33207663,-71.11105365,Entire home/apt,239,2,1,5/20/2018,0.5,128,163,Boston
24467263,"Lux 3BR Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33011002,-71.11144785,Entire home/apt,239,2,0,,,128,163,Boston
24467656,"Lux 3BR Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.3309605,-71.11147949,Entire home/apt,239,2,2,5/21/2018,0.9,128,164,Boston
24469518,"Lux Studio Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33236703,-71.11070606,Entire home/apt,289,2,0,,,128,73,Boston
24470076,"Lux Studio Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33061853,-71.11284672,Entire home/apt,289,2,0,,,128,73,Boston
24470246,Private Room and Bath in a Modern Unit,184827419,Blessing,,Roxbury,42.32353073,-71.09098225,Private room,45,15,0,,,1,0,Boston
24471016,Lux 1BR Apt in Boston Seaport w/WiFi,9419684,Mike,,South Boston,42.33513701,-71.03643711,Entire home/apt,449,3,0,,,128,166,Boston
24471492,Melville Park Penthouse,10085529,Joshua,,Dorchester,42.29587098,-71.06652281,Private room,95,2,12,7/13/2018,4.74,1,35,Boston
24471826,Room Sharing,24184108,Huong,,Dorchester,42.28789078,-71.06077077,Private room,30,2,14,7/7/2018,5.06,1,69,Boston
24473093,Lux 1BR Apt in Boston Seaport w/WiFi,9419684,Mike,,South Boston,42.33619275,-71.03688833,Entire home/apt,449,3,0,,,128,166,Boston
24474156,NEW SUMMER PRICES! Stunning & Picturesque!,11826335,Rich,,Jamaica Plain,42.32119177,-71.10967994,Entire home/apt,169,2,6,7/14/2018,2.69,2,148,Boston
24475405,Cute and charming old Boston style private studio,70363501,Paulina,,Mission Hill,42.33184037,-71.10021466,Entire home/apt,122,3,2,7/1/2018,2,1,33,Boston
24475768,Cozy room near Fenway,56969031,Hailie,,Fenway,42.3417723,-71.0972205,Private room,35,5,1,5/31/2018,0.61,1,4,Boston
24477053,Bright and Cozy South End Brownstone,24338401,Daria,,Roxbury,42.33848768,-71.07970094,Private room,200,2,7,6/25/2018,2.59,1,32,Boston
24477391,Solar Powered Camper w/Fridge & Excellent Storage,32870796,Jessica,,South End,42.34348642,-71.07963003,Entire home/apt,100,3,0,,,3,173,Boston
24478243,2 Bedroom Garden Level Apt in Fenway Longwood Area,184906834,Janice,,Mission Hill,42.33213239,-71.11006685,Entire home/apt,129,3,18,7/9/2018,6.67,4,92,Boston
24484501,Top of the World,114515516,William,,Charlestown,42.38111233,-71.07877623,Entire home/apt,395,2,6,7/16/2018,3,2,339,Boston
24487339,"?€?4 Super handy heart of Allston train BU, parking",163378615,Betty,,Allston,42.35114574,-71.13477537,Private room,75,3,7,7/4/2018,2.76,5,10,Boston
24492828,Allston spacious studio,185017375,Junxi,,Allston,42.3510344,-71.12564751,Entire home/apt,106,1,23,7/15/2018,10,1,11,Boston
